x,TH_final,TW_H_final,TW_C_final,TC_final,dT,PH,dp_amb,alpha_i_final,alpha_o_final,Q3,mdot_vec,Tower inlet diameter,Air face velocity,Bu_c,Bu_j,Bu_p
15.6,301.738213449272,300.211284735154,300.047779975252,297.144809427557,4.458013553775,7999479.82434882,,3817.76033909021,50.0977932969642,272.821142955719,,,,0.391963435789492,10228.1869913655,0.00121341278746
16.8,303.143220236435,301.252914002961,301.047457041088,297.400047209855,5.66569323792623,7999496.86666959,,3611.24660575103,50.1033746224262,342.821843214963,,,,0.502330483274529,5549.72082100806,0.001091881223095
18,304.559401336752,302.36965693419,302.119214887901,297.673732004972,6.93944478410754,7999514.38509032,,3528.91447553799,50.1093562658933,417.883157390776,,,,0.619281130683157,1594.41571176387,0.000989419525799
19.2,305.805913318011,303.470259134795,303.175474505129,297.943504917474,8.13590486864439,7999532.56801059,,3594.02189614923,50.1152497652465,491.872405716714,,,,0.741989447726202,1.48525829727814E-27,0.001139763794357
20.4,306.734227771448,304.47366250351,304.138444692486,298.189489739241,9.10032567510928,7999551.67283738,,3895.85459750734,50.1206224378411,559.338495218562,,,,,,
21.6,307.328197541355,305.319043252474,304.949755028911,298.396763273791,9.75783101950583,7999572.04014255,,4502.97328729714,50.1251476140106,616.187781476217,,,,,,
22.8,307.72811620194,305.939198182244,305.544913682549,298.548830358994,10.17874169215,7999594.14730788,,5180.57233641226,50.1284663740481,657.896124592378,,,,,,
24,308.122405108332,306.218113030447,305.812585678472,298.617227860057,10.5416467251074,7999618.39679882,,4959.40662398865,50.1299587842239,676.655748262239,,,,,,
,,,,296.15,10.3158584748132,,,3154.42619003768,50.2254120225691,507.272483674084,,,,,,
,,,,296.15,,,,,,20290.8993469634,,,,,,
,,,,296.15,,,,,,,,,,,,
,,,,296.15,,,,,,,,,,,,
,,,,296.15,,,,,,,,,,,,
,,,,296.15,,,,,,,,,,,,
,,,,296.15,,,,,,,,,,,,
,,,,296.15,,,,,,,,,,,,
,,,,296.15,,,,,,,,,,,,
,,,,296.15,,,,,,,,,,,,
